GP,PPG,RPG,APG,SPG,BPG,TOPG,FGP,FTP,3PP,FGAPG,FTAPG,3PAPG,ORPG,DRPG,PAPG,S10,WPCT,GPA,PPGA,RPGA,APGA,SPGA,BPGA,TOPGA,FGPA,FTPA,3PPA,FGAPGA,FTAPGA,3PAPGA,ORPGA,DRPGA,PAPGA,S10A,WPCTA,result
27.0,68.6,38.0,12.1,6.2,3.5,15.3,41.1,71.0,34.1,57.0,19.77777777777778,22.59259259259259,11.25925925925926,26.77777777777778,67.44444444444444,0.4,0.5185185185185185,27.0,69.7,33.5,12.3,7.1,3.4,14.9,46.4,71.7,32.2,54.111111111111114,19.74074074074074,16.703703703703702,7.7407407407407405,25.77777777777778,69.5925925925926,0.4,0.5185185185185185,1
27.0,68.6,38.0,12.1,6.2,3.5,15.3,41.1,71.0,34.1,57.0,19.77777777777778,22.59259259259259,11.25925925925926,26.77777777777778,67.44444444444444,0.4,0.5185185185185185,26.0,75.4,38.3,15.5,5.8,4.0,11.9,44.7,72.7,37.2,57.38461538461539,23.96153846153846,18.0,11.807692307692308,26.53846153846154,68.57692307692308,0.5,0.6538461538461539,0
27.0,68.6,38.0,12.1,6.2,3.5,15.3,41.1,71.0,34.1,57.0,19.77777777777778,22.59259259259259,11.25925925925926,26.77777777777778,67.44444444444444,0.4,0.5185185185185185,25.0,74.3,31.9,13.1,7.3,3.3,11.0,43.3,72.8,33.3,60.6,20.16,21.48,7.96,23.92,77.08,0.5,0.4,0
27.0,68.6,38.0,12.1,6.2,3.5,15.3,41.1,71.0,34.1,57.0,19.77777777777778,22.59259259259259,11.25925925925926,26.77777777777778,67.44444444444444,0.4,0.5185185185185185,25.0,74.3,31.9,13.1,7.3,3.3,11.0,43.3,72.8,33.3,60.6,20.16,21.48,7.96,23.92,77.08,0.5,0.4,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,17.0,72.1,37.6,13.0,6.8,3.2,14.4,46.5,60.4,30.6,58.35294117647059,20.647058823529413,17.705882352941178,11.235294117647058,26.352941176470587,70.94117647058823,0.5,0.35294117647058826,1
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,17.0,72.1,37.6,13.0,6.8,3.2,14.4,46.5,60.4,30.6,58.35294117647059,20.647058823529413,17.705882352941178,11.235294117647058,26.352941176470587,70.94117647058823,0.5,0.35294117647058826,1
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,17.0,72.1,37.6,13.0,6.8,3.2,14.4,46.5,60.4,30.6,58.35294117647059,20.647058823529413,17.705882352941178,11.235294117647058,26.352941176470587,70.94117647058823,0.5,0.35294117647058826,0
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,1
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,1
10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,21.0,68.5,31.6,12.9,6.9,2.6,14.2,42.4,70.2,32.4,58.57142857142857,16.61904761904762,22.047619047619047,8.666666666666666,22.952380952380953,77.38095238095238,0.3,0.2857142857142857,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,24.0,81.7,44.0,16.0,8.0,4.1,13.9,46.0,67.3,33.8,66.625,19.875,20.708333333333332,14.875,29.083333333333332,73.21739130434783,0.7,0.6521739130434783,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,23.0,74.0,35.2,11.8,7.3,5.4,14.7,46.4,75.7,35.7,56.65217391304348,19.17391304347826,19.130434782608695,10.043478260869565,25.130434782608695,69.82608695652173,0.5,0.6086956521739131,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,25.0,68.1,33.2,12.7,7.4,3.3,14.4,43.6,68.5,34.0,58.12,14.08,22.92,9.36,23.8,74.0,0.2,0.3333333333333333,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,0
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,1
21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,17.0,72.1,37.6,13.0,6.8,3.2,14.4,46.5,60.4,30.6,58.35294117647059,20.647058823529413,17.705882352941178,11.235294117647058,26.352941176470587,70.94117647058823,0.5,0.35294117647058826,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,77.7,35.0,16.2,6.3,3.4,10.9,43.6,80.4,36.0,61.86666666666667,18.733333333333334,23.866666666666667,8.866666666666667,26.133333333333333,76.66666666666667,0.5,0.6,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,77.7,35.0,16.2,6.3,3.4,10.9,43.6,80.4,36.0,61.86666666666667,18.733333333333334,23.866666666666667,8.866666666666667,26.133333333333333,76.66666666666667,0.5,0.6,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,0
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,68.3,34.7,12.7,6.0,2.1,13.1,43.1,70.1,31.6,60.06666666666667,16.733333333333334,15.4,9.133333333333333,25.6,76.6,0.3,0.26666666666666666,1
18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,18.0,71.5,35.1,12.3,8.2,2.4,12.4,44.7,70.9,32.6,57.888888888888886,19.11111111111111,18.88888888888889,11.333333333333334,23.72222222222222,67.0,0.8,0.8333333333333334,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,77.7,35.0,16.2,6.3,3.4,10.9,43.6,80.4,36.0,61.86666666666667,18.733333333333334,23.866666666666667,8.866666666666667,26.133333333333333,76.66666666666667,0.5,0.6,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,77.7,35.0,16.2,6.3,3.4,10.9,43.6,80.4,36.0,61.86666666666667,18.733333333333334,23.866666666666667,8.866666666666667,26.133333333333333,76.66666666666667,0.5,0.6,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,68.3,34.7,12.7,6.0,2.1,13.1,43.1,70.1,31.6,60.06666666666667,16.733333333333334,15.4,9.133333333333333,25.6,76.6,0.3,0.26666666666666666,1
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,68.3,34.7,12.7,6.0,2.1,13.1,43.1,70.1,31.6,60.06666666666667,16.733333333333334,15.4,9.133333333333333,25.6,76.6,0.3,0.26666666666666666,1
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,68.3,34.7,12.7,6.0,2.1,13.1,43.1,70.1,31.6,60.06666666666667,16.733333333333334,15.4,9.133333333333333,25.6,76.6,0.3,0.26666666666666666,1
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,68.3,34.7,12.7,6.0,2.1,13.1,43.1,70.1,31.6,60.06666666666667,16.733333333333334,15.4,9.133333333333333,25.6,76.6,0.3,0.26666666666666666,1
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,10.0,69.1,32.6,12.8,7.3,4.7,15.8,44.5,70.5,37.8,55.7,14.9,23.8,7.8,24.8,73.6,0.4,0.4,0
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,77.7,35.0,16.2,6.3,3.4,10.9,43.6,80.4,36.0,61.86666666666667,18.733333333333334,23.866666666666667,8.866666666666667,26.133333333333333,76.66666666666667,0.5,0.6,1
12.0,74.9,33.5,12.0,5.8,3.5,12.7,45.5,76.2,33.0,56.916666666666664,20.666666666666668,22.25,6.5,27.0,77.33333333333333,0.6,0.5,15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,0
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,0
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,16.0,70.6,32.7,12.1,6.9,3.9,12.9,44.4,69.8,35.4,59.5,15.5,19.625,9.4375,23.25,76.0625,0.3,0.3125,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,21.0,72.0,34.7,14.5,6.3,1.4,12.5,46.0,63.5,33.1,58.333333333333336,16.428571428571427,23.904761904761905,8.047619047619047,26.61904761904762,71.0,0.4,0.6,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
15.0,86.3,39.7,17.7,7.2,3.5,10.1,49.8,73.1,40.0,63.13333333333333,19.6,22.666666666666668,9.733333333333333,30.0,68.6,0.9,0.8,18.0,69.4,35.3,10.6,5.4,3.1,12.5,43.6,75.0,31.8,57.5,16.444444444444443,21.833333333333332,9.944444444444445,25.38888888888889,73.94444444444444,0.4,0.3888888888888889,1
